size,n_default,n_online,reward_default,reward_online
10.0,19.0,8.0,-559.4956958681613,-316.8051491
10.0,10.0,8.0,-342.40762542899995,-306.78504690000005
10.0,5.0,2.0,-92.7866,-71.3
10.0,6.0,9.0,-101.61999000000002,-249.2615025
10.0,7.0,12.0,-160.98134100000001,-355.77751807698
