size,n_default,n_online,reward_default,reward_online
10.0,25.0,12.0,-553.2782351063986,-357.41866378059007
10.0,15.0,23.0,-549.3017620807079,-484.66913864712933
10.0,17.0,19.0,-429.31008926666846,-346.79970851277653
10.0,18.0,13.0,-370.7614431836652,-367.60301567784006
