size,n_default,n_online,reward_default,reward_online
10.0,12.0,15.0,-463.79877270994007,-601.4415549232036
10.0,13.0,12.0,-698.3118829361001,-703.3334428433901
10.0,10.0,12.0,-253.11943880800004,-406.52868755950004
10.0,4.0,14.0,-124.649,-176.6728220484941
10.0,19.0,9.0,-522.4992727882426,-258.9003914
