size,n_default,n_online,reward_default,reward_online
10.0,10.0,4.0,-202.01814269300004,-103.745
10.0,12.0,11.0,-269.59501962419,-209.87604729950002
10.0,4.0,6.0,-130.0,-145.57918
10.0,23.0,13.0,-466.1262074369217,-572.9941627595501
