size,n_default,n_online,reward_default,reward_online
8.0,11.0,4.0,-313.5167439432001,-159.18000000000004
8.0,5.0,9.0,-165.60010000000003,-255.16834561000002
8.0,15.0,12.0,-393.062512267464,-380.9789648843001
8.0,5.0,7.0,-127.2146,-202.04707100000002
