size,n_default,n_online,reward_default,reward_online
10.0,10.0,8.0,-326.368332889,-302.1885529
10.0,10.0,14.0,-283.89813660600004,-522.5965613208124
10.0,5.0,13.0,-110.2306,-416.9878027272851
10.0,13.0,18.0,-665.539783525161,-364.1396742962201
10.0,15.0,13.0,-550.6026297424098,-488.9806132242211
10.0,14.0,13.0,-611.7457164596871,-247.15389414029008
