size,n_default,n_online,reward_default,reward_online
10.0,17.0,15.0,-176.75116296326445,-350.78409314887404
10.0,13.0,47.0,-510.6171654025331,-635.1794964828701
10.0,15.0,25.0,-333.31460280373403,-519.4641410062992
10.0,12.0,12.0,-462.8886205327801,-404.2100448240001
